Hash,orion,hera,gaeac6
688de8eb,,1734,1435
7e711129,1590,1727,1436
d4bac232,1590,1727,1436
118cff46,1600,1703,1434
071b9f95,1598,1728,1434
dc9cfba6,1605,1730,1436
a180bbe4,,1737,1431
417a2cf1,1593,1731,1432
61e54d9b,1594,1731,1436
ce74044c,1594,1736,1436
d820b67f,1603,1728,1436
5e13aaf2,1601,1720,
e39a250c,1602,1730,
8b52797d,1607,1724,1434
93d51aef,1603,1730,1434
c5b3a3c8,1594,1723,
f9c10462,1602,1726,
0e960577,1600,1729,1431
065def80,1595,1732,1436
995c51d1,1595,1732,1436
1f0ab432,1596,1592,1428
8f8fddc8,1593,1610,1441
24d8dfd4,1596,1614,1435
5750b9e3,1587,1616,1438
a9999828,,1611,1429
9193010a,1589,1614,1439
43f2c3bd,1591,1612,1431
f22b2e11,1591,1612,1431
aebf9781,1592,1588,1435
4cbe50f4,1592,1598,1426
269e181a,1592,1598,1426
68fd7faa,1594,1617,1431
1c5a9f12,1594,1612,1431
aba31a4e,1593,1601,1440
b81282e5,1593,1601,1440
5a297a6e,1596,1596,1433
ff162f36,1590,1597,1428
9e4778cd,1590,1595,1439
4a566203,1597,1597,1433
4f0111b2,1596,1594,1439
c0d4de3c,1592,1594,1430
7cc588ae,1593,1608,1426
9b9a6304,1593,1599,1430
4e75e7b4,1592,1620,1433
69d03840,1589,1602,1434
0d1af3e3,1594,1620,1434
6ece76a2,1591,1608,1436
c5f801e4,1591,1613,1440
f7d8b0cd,1591,1601,1440
a8c1628d,1595,1615,1438
