Hash,orion,hera,gaeac6
688de8eb,,681,736
7e711129,1009,681,736
d4bac232,1009,681,736
118cff46,1048,678,739
071b9f95,1052,684,740
dc9cfba6,1042,685,741
a180bbe4,,688,740
417a2cf1,1046,687,740
61e54d9b,1053,683,740
ce74044c,1053,685,739
d820b67f,1045,685,740
5e13aaf2,1046,685,
e39a250c,1044,701,
8b52797d,1060,685,740
93d51aef,1045,1224,738
c5b3a3c8,1047,689,
f9c10462,1058,685,
0e960577,1052,684,738
065def80,1046,687,737
995c51d1,1046,687,737
1f0ab432,1046,692,738
8f8fddc8,1048,691,741
24d8dfd4,1047,693,735
5750b9e3,1041,694,736
a9999828,,693,739
9193010a,1039,689,740
43f2c3bd,1045,695,740
f22b2e11,1045,695,740
aebf9781,1039,681,739
4cbe50f4,1047,681,739
269e181a,1047,681,739
68fd7faa,1042,694,739
1c5a9f12,1042,576,739
aba31a4e,1046,577,740
b81282e5,1046,577,740
5a297a6e,1036,566,739
ff162f36,1045,570,739
9e4778cd,1035,564,744
4a566203,1040,563,744
4f0111b2,1039,570,740
c0d4de3c,1046,564,743
7cc588ae,1038,577,741
9b9a6304,1044,578,742
4e75e7b4,1053,580,747
69d03840,1059,567,745
0d1af3e3,1057,581,745
6ece76a2,1052,567,749
c5f801e4,1054,568,745
f7d8b0cd,1051,570,748
a8c1628d,1052,573,746
