Hash,orion,hera,gaeac6
688de8eb,,1030,1032
7e711129,1322,1025,1034
d4bac232,1322,1025,1034
118cff46,1331,1027,1029
071b9f95,1328,1027,1027
dc9cfba6,1320,1029,1028
a180bbe4,,1028,1030
417a2cf1,1331,1031,1027
61e54d9b,1191,970,970
ce74044c,1194,966,969
d820b67f,1192,972,969
5e13aaf2,1193,969,
e39a250c,1195,971,
8b52797d,1194,971,969
93d51aef,1185,969,970
c5b3a3c8,1190,969,
f9c10462,1194,969,
0e960577,1191,969,969
065def80,1188,969,970
995c51d1,1188,969,970
1f0ab432,1183,965,969
8f8fddc8,1185,966,968
24d8dfd4,1181,964,967
5750b9e3,1181,965,970
a9999828,,964,969
9193010a,1184,964,965
43f2c3bd,1187,964,966
f22b2e11,1187,964,966
aebf9781,1186,955,966
4cbe50f4,1198,951,967
269e181a,1198,951,967
68fd7faa,1185,963,966
1c5a9f12,1185,869,966
aba31a4e,1182,857,969
b81282e5,1182,857,969
5a297a6e,1183,856,965
ff162f36,1179,860,966
9e4778cd,1187,858,965
4a566203,1181,862,970
4f0111b2,1183,858,968
c0d4de3c,1186,859,969
7cc588ae,1184,871,970
9b9a6304,1182,868,968
4e75e7b4,1190,874,975
69d03840,1184,862,975
0d1af3e3,1182,872,975
6ece76a2,1193,862,978
c5f801e4,1189,860,977
f7d8b0cd,1185,861,978
a8c1628d,1194,860,980
