Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
42c7a0ad,2025-09-22,Send surface ocean currents to ATM for SFS test (#2689),1885,2018,1731,1908,,2522,1863,1862
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),1882,2009,1724,1898,,2520,1863,1861
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),1887,1998,1728,1906,,2527,1863,1859
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),1880,2016,1722,1909,,2532,1846,1862
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),1884,2012,1722,1914,,2511,1864,1862
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),1885,2019,1721,1904988,,2525,1863,1863
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1889104,2019,1721,1913768,1844,2527,1850,1861
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1888,2027,1727,1913568,1844,2520,1864,1862
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1888,2027,1727,1913568,1844,2520,1864,1862
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1888,2000,1724,1918,1847,2533260,1851,1862
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1888,2015,1727,1914692,1848,2508,1865,1863
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1893,2019,1721,1916800,1842,2529,1851,1861
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1886504,1996,1723,1915044,1847300,2524,1866,1862
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1887,2020,1723,1916648,1847868,2521,1851,1862
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1890,2013,1725,1911692,1847616,2526,1855,1862
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1889,2013,1729,1917368,1846504,2521,1861,1860
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1888,2028,1724,1914960,1843088,2516,1861,1864
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1888,1983,1727452,1917020,,2533,1861,1864
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1889,2021,1724648,1918024,1846,2516,1865,1862
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1887,2022,1725,1914592,1846,2514,1866,1863
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1886,2019,1722,1922504,1849,2540,1866,1863
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1892,2020,1722084,1915704,1850,2536,1862,1861
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1889,2021,1717200,1912100,1848,2526,1862,1862
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1887,2012,1716,1911,1841,2523,1863,1863
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1891,2007,1724,1918336,1841,2521,1839,1863
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1891,2007,1724,1913,1841,,1839,1863
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1883,1887,1720,1913812,1859,,1863,1858
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1881,1905,1726,1918,1851,,1845,1858
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),1883,1880,1726,1915652,1858,,1858,1857
5750b9e3,2025-06-20,gcycle update (#2747),1885,1896,1725,1920908,1848,,1849,1857
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),1886644,1893,1725,1915048,1850,,1856,1857
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",1880,1907,1718,1911660,,,1857,1858
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),1883,1895,1725,1901188,1859,,1858,1859
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),1883,1895,1725,1901188,1859,,1858,1859
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),1886,1890,1717,1910192,1852,,1847,1857
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",1876,1878,1715,1908708,1855,,1849,1857
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),1876,1878,1715,1908708,1855,,1849,1857
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",1881,1901,1716,1900644,1847,,1857,1858
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",1881,1898,1716,1915196,1847,,1857,1858
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),1882,1899,1726,1917636,1858,,1857,1857
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),1882,1899,1726,1901512,1858,,1857,1857
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),1883,1895,1718,1907328,1856,,1856,1857
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),1884,1893,1718,1919700,1850,,1855,1856
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),1882,1892,1717,1903184,1851,,1856,1857
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),1886,1872,1717,1919372,1852,,1858,1857
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),1886,1873,1717,1915588,1857,,1855,1856
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),1885,1878,1718,1909028,1851,,1857,1856
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),1882,1909,1719,1900508,1847,,1856,1856
9b9a6304,2025-04-11,Memcheck fixes (#2655),1881,1907,1717,1899628,1858,,1855,1855
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),1882,1896,1729,1908748,1854,,1857,1855
