Hash,orion,hera,gaeac6
688de8eb,,1219,870
7e711129,1079,1220,869
d4bac232,1079,1220,869
118cff46,1078,1219,867
071b9f95,1081,1223,860
dc9cfba6,1078,1226,864
a180bbe4,,1224,866
417a2cf1,1090,1224,863
61e54d9b,1078,1225,866
ce74044c,1081,1220,868
d820b67f,1070,1221,855
5e13aaf2,1079,1224,
e39a250c,1085,1212,
8b52797d,1078,1222,863
93d51aef,1080,1223,865
c5b3a3c8,1091,1224,
f9c10462,1081,1223,
0e960577,1085,1226,864
065def80,1089,1225,862
995c51d1,1089,1225,862
1f0ab432,1084,1124,873
8f8fddc8,1083,1120,869
24d8dfd4,1082,1119,864
5750b9e3,1083,1119,867
a9999828,,1118,864
9193010a,1080,1114,868
43f2c3bd,1072,1114,868
f22b2e11,1072,1114,868
aebf9781,1083,1096,869
4cbe50f4,1081,1113,869
269e181a,1081,1113,869
68fd7faa,1081,1112,868
1c5a9f12,1081,1101,868
aba31a4e,1078,1113,864
b81282e5,1078,1113,864
5a297a6e,1082,1101,853
ff162f36,1071,1105,868
9e4778cd,1080,1103,869
4a566203,1077,1101,858
4f0111b2,1087,1105,869
c0d4de3c,1080,1103,865
7cc588ae,1070,1127,865
9b9a6304,1073,1127,865
4e75e7b4,1122,1151,904
69d03840,1116,1142,906
0d1af3e3,1116,1162,906
6ece76a2,1107,1156,905
c5f801e4,1120,1152,907
f7d8b0cd,1120,1165,904
a8c1628d,1117,1153,910
