Hash,orion,hera,gaeac6
688de8eb,,877,906
7e711129,1100,878,910
d4bac232,1100,878,910
118cff46,1084,868,903
071b9f95,1097,867,907
dc9cfba6,1085,879,906
a180bbe4,,867,908
417a2cf1,1100,879,906
61e54d9b,1104,869,892
ce74044c,1091,882,906
d820b67f,1084,883,906
5e13aaf2,1100,880,
e39a250c,1105,862,
8b52797d,1099,867,905
93d51aef,1083,871,902
c5b3a3c8,1091,869,
f9c10462,1093,882,
0e960577,1101,879,900
065def80,1089,882,901
995c51d1,1089,882,901
1f0ab432,1094,884,892
8f8fddc8,1112,880,909
24d8dfd4,1093,877,889
5750b9e3,1092,869,908
a9999828,,864,910
9193010a,1093,876,908
43f2c3bd,1081,878,909
f22b2e11,1081,878,909
aebf9781,1083,863,908
4cbe50f4,1093,862,909
269e181a,1093,862,909
68fd7faa,1091,881,908
1c5a9f12,1091,760,908
aba31a4e,1096,743,911
b81282e5,1096,743,911
5a297a6e,1094,740,908
ff162f36,1090,741,907
9e4778cd,1090,736,908
4a566203,1092,749,910
4f0111b2,1088,751,907
c0d4de3c,1095,757,906
7cc588ae,1098,763,907
9b9a6304,1104,762,917
4e75e7b4,1090,767,923
69d03840,1099,741,923
0d1af3e3,1107,768,923
6ece76a2,1122,738,926
c5f801e4,1098,736,925
f7d8b0cd,1109,746,924
a8c1628d,1108,736,925
