Hash,orion,hera,gaeac6
688de8eb,,405,425
7e711129,397,402,426
d4bac232,397,402,426
118cff46,397,403,426
071b9f95,395,400,424
dc9cfba6,398,405,426
a180bbe4,,400,423
417a2cf1,395,398,426
61e54d9b,394,400,424
ce74044c,397,403,424
d820b67f,397,401,425
5e13aaf2,396,398,
e39a250c,394,402,
8b52797d,396,393,425
93d51aef,397,397,423
c5b3a3c8,397,403,
f9c10462,396,400,
0e960577,394,396,425
065def80,394,395,423
995c51d1,394,395,423
1f0ab432,397,402,428
8f8fddc8,401,403,429
24d8dfd4,399,403,426
5750b9e3,400,399,427
a9999828,,404,428
9193010a,395,408,425
43f2c3bd,393,396,425
f22b2e11,393,396,425
aebf9781,401,384,424
4cbe50f4,398,389,424
269e181a,398,389,424
68fd7faa,393,398,424
1c5a9f12,393,403,424
aba31a4e,401,386,424
b81282e5,401,386,424
5a297a6e,395,389,424
ff162f36,396,385,424
9e4778cd,400,390,424
4a566203,399,387,425
4f0111b2,400,387,429
c0d4de3c,396,389,426
7cc588ae,395,405,425
9b9a6304,401,405,427
4e75e7b4,402,406,427
69d03840,400,391,424
0d1af3e3,406,404,424
6ece76a2,402,401,433
c5f801e4,399,401,430
f7d8b0cd,405,407,429
a8c1628d,407,403,432
