Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),,579,574,,580,739,592,589
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),572,576,576,,580,722,589,590
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),572,576,576,,580,722,589,590
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),582,579,575,635,580,,590,607
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),574,586,577,,578,718,591,651
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),578,583,576,,585,718,590,651
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),,582,572,,,701,590,645
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),577,582,573,,,716,589,654
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),576,579,572,,,715,589,653
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",566,581,577,,,712,659,650
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),574,583,572,,,717,658,591
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),573,580,,,580,743,592,590
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),579,580,,,580,716,593,613
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",570,577,574,,581,729,661,593
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),575,581,586,,579,743,623,658
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),575,585,,,581,715,656,656
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),582,585,,,580,737,657,654
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",579,581,578,641,580,736,593,589
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),579,578,575,,580,718,600,659
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),579,578,575,639,580,,600,659
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),585,597,591,,613,,600,664
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),585,593,592,644,610,,600,603
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),585,591,590,,608,,596,597
5750b9e3,2025-06-20,gcycle update (#2747),585,584,588,,607,,598,594
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),,595,590,,608,,598,626
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",584,580,591,,611,,650,597
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),586,604,587,,611,,612,590
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),586,604,587,,611,,612,590
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),579,520,589,,609,,592,596
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",578,571,588,,606,,635,658
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),578,571,588,,606,,635,658
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",584,587,588,,610,,629,596
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",584,589,588,,610,,629,596
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),582,551,589,,605,,650,661
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),582,551,589,,605,,650,661
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),577,541,588,,609,,602,594
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),585,559,591,,605,,596,658
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),590,614,590,,607,,598,593
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),585,554,592,,604,,597,597
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),588,557,590,,607,,599,660
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),587,595,594,,605,,601,596
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),584,594,590,,612,,597,670
9b9a6304,2025-04-11,Memcheck fixes (#2655),595,595,597,,614,,607,675
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),635,601,599,,615,,608,675
69d03840,2025-04-07,Use ESMF Redist instead of Remap for FV3 history bundles with 'cubed_sphere_grid' output grid (#2595),590,565,595,,617,,661,609
0d1af3e3,2025-04-02,"Convert GFS DDTs from blocked data structures to contiguous arrays: Part Deux  + CCPP updates in fv3atm/ccpp-physics: split physics in two groups, reset GFS_interstitial DDT in CCPP_driver.F90 #2651 + Hera move spack-stack to /contrib #2579 (#2610)",592,595,595,,627,,607,667
6ece76a2,2025-03-28,Update WW3  by merging develop  as of 2025-03-20 (#2669),590,586,603,,628,,680,616
c5f801e4,2025-03-27,Sync CDEPS and CMEPS to ESCOMP (#2664),593,600,603,,627,,621,689
f7d8b0cd,2025-03-26,"Add support for FV3 native grid (cubed sphere) to history and restart write netcdf routines + Add new cmake variable UFS_COMPILER_SUITE to support mixed Intel compilers (icx, icpx, ifort) #2504 (#2591)",596,600,604,,624,,619,618
a8c1628d,2025-03-24,Introduce prognostic updraft velocity to saSAS and C3 convection schemes (#2567),598,594,599,,619,,621,619
