Hash,orion,hera,gaeac6
688de8eb,,435,432
7e711129,419,438,433
d4bac232,419,438,433
118cff46,418,428,434
071b9f95,446,432,452
dc9cfba6,439,445,456
a180bbe4,,447,461
417a2cf1,436,448,460
61e54d9b,445,448,452
ce74044c,439,441,457
d820b67f,477,441,455
5e13aaf2,477,442,
e39a250c,444,441,
8b52797d,504,449,448
93d51aef,433,435,458
c5b3a3c8,422,438,
f9c10462,431,436,
0e960577,462,436,451
065def80,473,429,455
995c51d1,473,429,455
1f0ab432,435,488,459
8f8fddc8,466,472,462
24d8dfd4,481,464,454
5750b9e3,430,480,456
a9999828,,470,456
9193010a,430,481,457
43f2c3bd,439,469,455
f22b2e11,439,469,455
aebf9781,439,468,453
4cbe50f4,438,465,457
269e181a,438,465,457
68fd7faa,439,480,454
1c5a9f12,439,476,454
aba31a4e,443,468,457
b81282e5,443,468,457
5a297a6e,439,446,456
ff162f36,475,469,458
9e4778cd,436,469,452
4a566203,439,466,454
4f0111b2,478,453,458
c0d4de3c,470,458,447
7cc588ae,426,471,456
9b9a6304,438,471,458
4e75e7b4,475,473,459
69d03840,442,470,460
0d1af3e3,441,478,460
6ece76a2,502,483,461
c5f801e4,440,484,460
f7d8b0cd,441,467,459
a8c1628d,447,486,461
