Hash,orion,hera,gaeac6
688de8eb,,239,170
7e711129,322,237,170
d4bac232,322,237,170
118cff46,322,239,175
071b9f95,344,239,172
dc9cfba6,688,237,172
a180bbe4,,244,172
417a2cf1,315,243,174
61e54d9b,604,240,171
ce74044c,321,239,171
d820b67f,324,253,169
5e13aaf2,320,241,
e39a250c,318,250,
8b52797d,321,244,170
93d51aef,319,242,171
c5b3a3c8,323,252,
f9c10462,317,377,
0e960577,343,329,171
065def80,375,247,171
995c51d1,375,247,171
1f0ab432,328,241,173
8f8fddc8,1021,245,176
24d8dfd4,329,239,173
5750b9e3,380,241,174
a9999828,,241,173
9193010a,331,248,173
43f2c3bd,329,249,174
f22b2e11,329,249,174
aebf9781,951,254,173
4cbe50f4,600,248,173
269e181a,600,248,173
68fd7faa,330,248,174
1c5a9f12,330,244,174
aba31a4e,515,244,174
b81282e5,515,244,174
5a297a6e,742,251,174
ff162f36,332,244,174
9e4778cd,333,256,174
4a566203,329,253,173
4f0111b2,331,247,175
c0d4de3c,330,243,175
7cc588ae,341,249,173
9b9a6304,329,241,173
4e75e7b4,329,244,174
69d03840,340,245,174
0d1af3e3,331,239,174
6ece76a2,330,249,173
c5f801e4,330,245,176
f7d8b0cd,330,246,185
a8c1628d,337,254,178
