Hash,orion,hera,gaeac6
688de8eb,,165,106
7e711129,211,176,105
d4bac232,211,176,105
118cff46,213,161,113
071b9f95,219,163,105
dc9cfba6,621,166,109
a180bbe4,,168,109
417a2cf1,205,166,107
61e54d9b,207,166,105
ce74044c,209,165,102
d820b67f,212,166,106
5e13aaf2,205,164,
e39a250c,206,169,
8b52797d,206,172,105
93d51aef,207,169,105
c5b3a3c8,204,163,
f9c10462,211,281,
0e960577,204,247,106
065def80,344,170,105
995c51d1,344,170,105
1f0ab432,207,164,103
8f8fddc8,924,177,104
24d8dfd4,203,164,103
5750b9e3,208,161,102
a9999828,,158,103
9193010a,207,166,103
43f2c3bd,203,170,104
f22b2e11,203,170,104
aebf9781,223,169,102
4cbe50f4,268,161,103
269e181a,268,161,103
68fd7faa,203,178,105
1c5a9f12,203,165,105
aba31a4e,353,172,103
b81282e5,353,172,103
5a297a6e,294,174,102
ff162f36,209,165,103
9e4778cd,206,166,103
4a566203,205,178,103
4f0111b2,212,171,102
c0d4de3c,204,166,103
7cc588ae,206,170,103
9b9a6304,204,160,103
4e75e7b4,203,160,103
69d03840,205,168,102
0d1af3e3,203,164,102
6ece76a2,204,196,102
c5f801e4,203,179,103
f7d8b0cd,205,162,103
a8c1628d,208,169,105
