Hash,orion,hera,gaeac6
688de8eb,,70,59
7e711129,95,79,59
d4bac232,95,79,59
118cff46,92,74,61
071b9f95,100,75,59
dc9cfba6,309,74,61
a180bbe4,,75,60
417a2cf1,91,74,61
61e54d9b,92,79,59
ce74044c,94,74,58
d820b67f,98,73,59
5e13aaf2,90,72,
e39a250c,93,79,
8b52797d,95,73,58
93d51aef,91,76,59
c5b3a3c8,92,77,
f9c10462,90,210,
0e960577,91,160,58
065def80,163,79,60
995c51d1,163,79,60
1f0ab432,91,71,58
8f8fddc8,374,72,60
24d8dfd4,91,74,57
5750b9e3,98,74,57
a9999828,,70,57
9193010a,97,72,57
43f2c3bd,90,73,58
f22b2e11,90,73,58
aebf9781,103,82,57
4cbe50f4,147,76,57
269e181a,147,76,57
68fd7faa,91,89,58
1c5a9f12,91,73,58
aba31a4e,125,74,56
b81282e5,125,74,56
5a297a6e,94,73,57
ff162f36,91,72,57
9e4778cd,94,81,58
4a566203,91,83,58
4f0111b2,93,73,57
c0d4de3c,94,71,59
7cc588ae,97,78,58
9b9a6304,92,71,58
4e75e7b4,90,160,57
69d03840,93,75,57
0d1af3e3,90,73,57
6ece76a2,91,80,57
c5f801e4,90,74,58
f7d8b0cd,93,74,62
a8c1628d,94,76,59
