Hash,orion,hera,gaeac6
688de8eb,,218,151
7e711129,305,224,150
d4bac232,305,224,150
118cff46,277,220,159
071b9f95,302,221,150
dc9cfba6,443,224,151
a180bbe4,,223,160
417a2cf1,270,218,151
61e54d9b,277,228,150
ce74044c,272,219,151
d820b67f,277,228,152
5e13aaf2,272,222,
e39a250c,274,226,
8b52797d,272,228,150
93d51aef,272,224,150
c5b3a3c8,277,226,
f9c10462,296,354,
0e960577,277,300,151
065def80,348,224,150
995c51d1,348,224,150
1f0ab432,272,223,148
8f8fddc8,758,221,150
24d8dfd4,270,217,149
5750b9e3,282,220,148
a9999828,,219,148
9193010a,276,225,148
43f2c3bd,271,228,149
f22b2e11,271,228,149
aebf9781,294,223,147
4cbe50f4,438,226,148
269e181a,438,226,148
68fd7faa,275,239,148
1c5a9f12,275,223,148
aba31a4e,396,224,148
b81282e5,396,224,148
5a297a6e,332,228,148
ff162f36,276,222,148
9e4778cd,272,231,152
4a566203,271,230,151
4f0111b2,276,226,148
c0d4de3c,271,219,149
7cc588ae,274,226,148
9b9a6304,272,219,147
4e75e7b4,271,241,148
69d03840,275,226,148
0d1af3e3,270,219,148
6ece76a2,272,226,148
c5f801e4,270,228,147
f7d8b0cd,271,226,150
a8c1628d,286,246,152
