Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
42c7a0ad,2025-09-22,Send surface ocean currents to ATM for SFS test (#2689),420,327,207,288,,203,352,332
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),407,327,207,292,,202,339,330
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),408,330,207,297,,203,348,330
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),413,329,207,289,,203,354,329
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),411,325,210,288,,203,413,331
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),530,325,206,376,,205,342,337
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),410,331,209,615,275,203,338,326
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),425,325,208,527,275,203,352,320
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),425,325,208,527,275,203,352,320
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),407,324,223,287,276,205,347,332
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),484,340,211,302,284,208,349,342
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),768,339,214,306,282,209,355,333
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),426,341,215,299,282,208,363,340
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),423,334,210,304,283,208,360,338
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),428,339,213,295,283,211,353,336
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",431,343,209,296,281,211,367,338
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),425,340,212,303,283,247,345,334
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),423,408,213,295,,209,357,331
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),424,345,210,300,283,209,363,347
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",424,338,212,300,283,225,349,341
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),426,343,212,316,284,224,372,335
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),423,337,211,502,284,207,349,329
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),450,456,211,302,282,213,347,333
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",430,419,212,294,281,267,350,329
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),552,342,211,297,282,234,347,333
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),552,342,211,293,282,,347,333
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),422,358,210,384,276,,354,346
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1278,332,209,300,275,,341,351
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),432,326,206,289,271,,344,343
5750b9e3,2025-06-20,gcycle update (#2747),533,329,205,284,271,,349,337
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),1415,325,206,332,271,,344,337
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",421,1237,206,1204,,,348,339
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),420,333,207,304,272,,347,338
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),420,333,207,304,272,,347,338
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),619,332,204,290,271,,336,344
