Hash,orion,hera,gaeac6
688de8eb,,1263,678
7e711129,1129,1264,677
d4bac232,1129,1264,677
118cff46,1129,1270,678
071b9f95,1106,1262,677
dc9cfba6,1128,1265,678
a180bbe4,,1274,680
417a2cf1,1132,1259,685
61e54d9b,1126,1269,679
ce74044c,1130,1269,677
d820b67f,1133,1259,675
5e13aaf2,1127,1271,
e39a250c,1026,1165,
8b52797d,1023,1164,648
93d51aef,1031,1165,637
c5b3a3c8,1027,1169,
f9c10462,1019,1165,
0e960577,1025,1167,640
065def80,1025,1155,641
995c51d1,1025,1155,641
1f0ab432,1025,1030,642
8f8fddc8,1022,1041,648
24d8dfd4,1020,1026,639
5750b9e3,1022,1032,643
a9999828,,1044,645
9193010a,1009,1031,651
43f2c3bd,1017,1043,639
f22b2e11,1017,1043,639
aebf9781,1020,1033,641
4cbe50f4,1025,1028,645
269e181a,1025,1028,645
68fd7faa,1018,1039,640
1c5a9f12,1018,1031,640
aba31a4e,1026,1027,642
b81282e5,1026,1027,642
5a297a6e,1025,1026,645
ff162f36,1021,1037,643
9e4778cd,1025,1028,644
4a566203,1019,1029,645
4f0111b2,1026,1035,639
c0d4de3c,1017,1024,646
7cc588ae,1022,1039,646
9b9a6304,1024,1034,642
4e75e7b4,1024,1038,640
69d03840,1028,1023,643
0d1af3e3,1018,1036,643
6ece76a2,1015,1032,640
c5f801e4,1017,1030,642
f7d8b0cd,1024,1031,645
a8c1628d,1019,1017,642
