Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),1870,1557,1559,1605,,1511,,1564
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),1864,1559,1559,1603,,1511,,1567
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),1874,1555,1560,1604,,1513,,1567
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),1859,1554,1561,1604,,1509,,1565
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),1862,1554,1558,1607524,,1511,,1564
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1873528,1555,1560,1606516,1562,1513,,1567
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1877,1554,1561,1604152,1562,1511,,1567
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1877,1554,1561,1604152,1562,1511,,1567
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1872,1558,1560,1606,1562,1513300,,1564
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1866,1554,1560,1606560,1560,1511,,1565
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1868,1552,1558,1605588,1560,1513,,1565
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1868480,1552,1561,1608160,1562312,1512,,1565
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1869,1552,1565,1605108,1561992,1513,,1567
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1866,1554,1563,1604896,1562336,1512,,1565
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1879,1552,1563,1606068,1562680,1511,,1564
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1866,1553,1561,1606488,1562680,1511,,1565
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1875,1554,1560216,1606372,,1513,,1568
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1158,740,761708,795336,764,701,,769
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1163,740,761,794428,762,705,,765
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1167,745,762,797512,762,699,,769
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1139,739,759728,792460,763,705,,768
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1166,742,761180,792036,762,699,,767
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1170,738,760,796,762,704,,765
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1155,735,761,793496,764,704,,770
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1155,735,761,798,764,,,770
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1161,744,765,800704,769,,,763
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1154,747,766,799,769,,,764
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),1140,736,766,800764,771,,,767
5750b9e3,2025-06-20,gcycle update (#2747),1153,741,751,798980,767,,,755
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),1156036,748,764,801060,768,,,767
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",1137,744,766,801008,,,,768
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),1162,746,767,802228,767,,,766
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),1162,746,767,802228,767,,,766
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),1160,740,752,803612,755,,,755
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",1154,738,765,800440,767,,,767
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),1154,738,765,800440,767,,,767
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",1149,750,765,801912,758,,,770
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",1149,703,765,766936,758,,,770
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),1158,705,766,767708,756,,,769
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),1158,705,766,764956,756,,,769
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),1153,702,765,766188,768,,,767
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),1156,704,752,769732,768,,,766
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),1156,704,763,771176,769,,,766
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),1141,700,765,770060,757,,,768
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),1165,706,752,769432,767,,,766
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),1153,707,765,762024,770,,,767
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),1154,708,764,772364,757,,,765
9b9a6304,2025-04-11,Memcheck fixes (#2655),1140,710,752,774312,758,,,766
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),1140,709,763,768544,768,,,765
69d03840,2025-04-07,Use ESMF Redist instead of Remap for FV3 history bundles with 'cubed_sphere_grid' output grid (#2595),1138,707,764,766736,770,,,753
