Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),1867,2012,1558,1868,1560,1936,,1565
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),1851,2008,1562,1868680,1560,1941,,1568
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1867672,2002,1559,1872488,1560,1945,,1567
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1858,2007,1559,1864480,1560,1945,,1567
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1858,2007,1559,1864480,1560,1945,,1567
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1861,2000,1558,1867,1561,1943540,,1568
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1864,2011,1561,1873496,1560,1945,,1564
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1868,2013,1558,1871532,1560,1945,,1565
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1864920,2009,1561,1870416,1562892,1946,,1567
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1870,2008,1561,1874660,1563016,1951,,1567
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1872,2006,1562,1862340,1565328,1941,,1567
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1863,2012,1561,1871688,1562528,1937,,1568
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1868,2010,1562,1881620,1563072,1943,,1565
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1868,2005,1560500,1867836,762,1937,,1567
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1163,1293,761524,1144520,762,1204,,767
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1164,1292,761,1136916,765,1213,,768
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1151,1291,761,1143404,763,1230,,768
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1157,1287,761800,1147176,762,1235,,769
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1152,1290,762084,1148092,765,1231,,767
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1141,1290,761,1144,762,1210,,768
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1138,1279,762,1139288,764,1233,,766
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1138,1279,762,1142,764,,,766
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1153,1158,765,1150472,756,,,764
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1143,1171,766,1160,770,,,763
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),1153,1160,765,1143716,770,,,756
5750b9e3,2025-06-20,gcycle update (#2747),1153,1169,763,1151860,768,,,767
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),1172708,1183,764,1164220,767,,,768
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",1139,1161,765,1142548,768,,,768
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),1158,1169,765,1152772,768,,,767
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),1158,1169,765,1152772,768,,,767
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),1153,1162,752,1149248,767,,,767
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",1139,1158,753,1147488,767,,,767
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),1139,1158,753,1147488,767,,,767
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",1155,1190,766,1162172,758,,,766
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",1155,1181,766,1152556,758,,,766
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),1163,1153,766,1156692,769,,,755
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),1163,1153,766,1133760,769,,,755
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),1152,1169,765,1155436,767,,,755
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),1136,1174,764,1150248,770,,,768
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),1143,1166,752,1156960,769,,,769
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),1123,1164,765,1159256,770,,,754
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),1149,1152,764,1153004,768,,,767
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),1146,1171,765,1155448,769,,,767
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),1157,1155,763,1144720,767,,,753
9b9a6304,2025-04-11,Memcheck fixes (#2655),1157,1158,764,1152840,768,,,765
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),1150,1163,764,1163960,768,,,766
69d03840,2025-04-07,Use ESMF Redist instead of Remap for FV3 history bundles with 'cubed_sphere_grid' output grid (#2595),1155,1145,763,1165960,769,,,766
0d1af3e3,2025-04-02,"Convert GFS DDTs from blocked data structures to contiguous arrays: Part Deux  + CCPP updates in fv3atm/ccpp-physics: split physics in two groups, reset GFS_interstitial DDT in CCPP_driver.F90 #2651 + Hera move spack-stack to /contrib #2579 (#2610)",1157,1168,763,1138016,758,,,768
6ece76a2,2025-03-28,Update WW3  by merging develop  as of 2025-03-20 (#2669),1147,1161,752,1158832,768,,,753
c5f801e4,2025-03-27,Sync CDEPS and CMEPS to ESCOMP (#2664),1150,1148,764,1162932,768,,,766
