Hash,orion,hera,gaeac6
688de8eb,,1264,678
7e711129,1123,1258,677
d4bac232,1123,1258,677
118cff46,1125,1266,680
071b9f95,1121,1268,679
dc9cfba6,1133,1270,679
a180bbe4,,1272,679
417a2cf1,1131,1266,679
61e54d9b,1122,1262,679
ce74044c,1126,1265,678
d820b67f,1124,1274,678
5e13aaf2,1124,1264,
e39a250c,1023,1152,
8b52797d,1026,1174,645
93d51aef,1032,1169,642
c5b3a3c8,1033,1164,
f9c10462,1030,1160,
0e960577,1027,1165,641
065def80,1024,1158,638
995c51d1,1024,1158,638
1f0ab432,1017,1039,642
8f8fddc8,1022,1049,647
24d8dfd4,1012,1044,647
5750b9e3,1025,1037,640
a9999828,,1041,645
9193010a,1020,1035,647
43f2c3bd,1025,1030,640
f22b2e11,1025,1030,640
aebf9781,1015,1030,642
4cbe50f4,1021,1030,642
269e181a,1021,1030,642
68fd7faa,1019,1041,641
1c5a9f12,1019,1034,641
aba31a4e,1017,1026,639
b81282e5,1017,1026,639
5a297a6e,1017,1030,640
ff162f36,1034,1030,642
9e4778cd,1019,1035,645
4a566203,1020,1025,640
4f0111b2,1026,1031,644
c0d4de3c,1019,1034,644
7cc588ae,1027,1034,643
9b9a6304,1024,1045,639
4e75e7b4,1023,1030,642
69d03840,1017,1024,644
0d1af3e3,1021,1025,644
6ece76a2,1018,1030,642
c5f801e4,1015,1027,642
f7d8b0cd,1016,1024,640
a8c1628d,1021,1035,641
