Hash,orion,hera,gaeac6
688de8eb,,281,189
7e711129,299,283,188
d4bac232,299,283,188
118cff46,304,278,189
071b9f95,854,283,194
dc9cfba6,803,283,192
a180bbe4,,283,189
417a2cf1,296,287,190
61e54d9b,317,297,191
ce74044c,356,282,186
d820b67f,357,281,186
5e13aaf2,320,286,
e39a250c,300,285,
8b52797d,333,287,188
93d51aef,297,292,188
c5b3a3c8,341,285,
f9c10462,363,444,
0e960577,371,392,189
065def80,428,286,188
995c51d1,428,286,188
1f0ab432,307,290,187
8f8fddc8,839,283,191
24d8dfd4,301,285,188
5750b9e3,310,281,188
a9999828,,288,190
9193010a,329,300,189
43f2c3bd,307,293,188
f22b2e11,307,293,188
aebf9781,670,298,188
4cbe50f4,492,285,187
269e181a,492,285,187
68fd7faa,317,300,201
1c5a9f12,317,285,201
aba31a4e,551,297,188
b81282e5,551,297,188
5a297a6e,795,293,191
ff162f36,328,284,190
9e4778cd,315,296,188
4a566203,305,298,187
4f0111b2,428,284,187
c0d4de3c,309,294,189
7cc588ae,314,302,188
9b9a6304,305,284,186
4e75e7b4,301,286,189
69d03840,313,291,188
0d1af3e3,305,289,188
6ece76a2,307,300,191
c5f801e4,307,289,189
f7d8b0cd,311,293,198
a8c1628d,313,298,189
