Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1901496,2036,1759,1944892,1862,2695,,1884
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1914,2034,1755,1949904,1862,2709,,1885
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1914,2034,1755,1949904,1862,2709,,1885
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1918,2038,1758,1947,1863,2700488,,1885
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1915,2034,1747,1944720,1866,2691,,1881
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1915,2021,1750,1945568,1870,2692,,1885
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1910984,2031,1748,1943852,1866972,2692,,1882
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1918,2039,1757,1950960,1862600,2709,,1883
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1917,2034,1751,1952356,1867904,2698,,1883
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1913,2035,1749,1950152,1871120,2699,,1883
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1909,2033,1752,1946840,1871492,2692,,1884
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1909,2034,1758468,1948704,1871,2706,,1882
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1912,2039,1755948,1946488,1871,2712,,1885
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1909,2033,1752,1944100,1866,2697,,1884
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1918,2035,1752,1948488,1866,2700,,1885
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1917,2024,1755796,1945084,1861,2702,,1882
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1910,2031,1746632,1945300,1862,2701,,1884
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1916,2035,1751,1946,1864,2698,,1885
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1918,2034,1749,1951812,1864,2706,,1885
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1918,2034,1749,1953,1864,,,1885
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1911,1912,1756,1940360,1877,,,1884
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1913,1940,1759,1946,1875,,,1884
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),1913,1899,1755,1956900,1875,,,1879
5750b9e3,2025-06-20,gcycle update (#2747),1905,1938,1755,1955752,1880,,,1879
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),1901736,1943,1763,1940160,1880,,,1879
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",1908,1940,1755,1951144,1878,,,1880
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),1912,1929,1749,1961364,1878,,,1878
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),1912,1929,1749,1961364,1878,,,1878
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),1914,1903,1762,1948856,1876,,,1879
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",1911,1913,1762,1952644,1877,,,1879
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),1911,1913,1762,1952644,1877,,,1879
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",1913,1936,1748,1942876,1872,,,1880
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",1913,1929,1748,1948888,1872,,,1880
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),1912,1909,1749,1948556,1868,,,1880
