Hash,orion,hera,gaeac6
688de8eb,,46,27
7e711129,122,44,28
d4bac232,122,44,28
118cff46,50,35,45
071b9f95,101,43,26
dc9cfba6,163,43,29
a180bbe4,,43,31
417a2cf1,48,45,27
61e54d9b,49,43,26
ce74044c,116,43,26
d820b67f,48,44,25
5e13aaf2,48,43,
e39a250c,48,43,
8b52797d,48,42,26
93d51aef,97,51,25
c5b3a3c8,51,49,
f9c10462,48,145,
0e960577,66,203,25
065def80,83,36,26
995c51d1,83,36,26
1f0ab432,84,35,25
8f8fddc8,180,39,32
24d8dfd4,131,35,26
5750b9e3,101,41,26
a9999828,,42,25
9193010a,112,44,26
43f2c3bd,77,54,26
f22b2e11,77,54,26
aebf9781,78,49,26
4cbe50f4,94,47,27
269e181a,94,47,27
68fd7faa,90,44,27
1c5a9f12,90,43,27
aba31a4e,,,
b81282e5,,,
5a297a6e,,,
ff162f36,,,
9e4778cd,,,
4a566203,,,
4f0111b2,,,
c0d4de3c,,,
7cc588ae,,,
9b9a6304,,,
4e75e7b4,,,
69d03840,,,
0d1af3e3,,,
6ece76a2,,,
c5f801e4,,,
f7d8b0cd,,,
a8c1628d,,,
