Hash,orion,hera,gaeac6
688de8eb,,31,18
7e711129,32,30,18
d4bac232,32,30,18
118cff46,32,22,18
071b9f95,121,29,20
dc9cfba6,212,29,16
a180bbe4,,30,17
417a2cf1,32,32,17
61e54d9b,61,29,16
ce74044c,57,79,15
d820b67f,30,35,16
5e13aaf2,29,29,
e39a250c,30,30,
8b52797d,30,29,15
93d51aef,30,29,15
c5b3a3c8,33,31,
f9c10462,31,119,
0e960577,29,145,16
065def80,65,39,16
995c51d1,65,39,16
1f0ab432,56,22,17
8f8fddc8,86,25,18
24d8dfd4,100,22,15
5750b9e3,91,27,15
a9999828,,28,21
9193010a,98,31,15
43f2c3bd,56,30,15
f22b2e11,56,30,15
aebf9781,65,31,15
4cbe50f4,54,29,16
269e181a,54,29,16
68fd7faa,106,42,16
1c5a9f12,106,31,16
aba31a4e,,,
b81282e5,,,
5a297a6e,,,
ff162f36,,,
9e4778cd,,,
4a566203,,,
4f0111b2,,,
c0d4de3c,,,
7cc588ae,,,
9b9a6304,,,
4e75e7b4,,,
69d03840,,,
0d1af3e3,,,
6ece76a2,,,
c5f801e4,,,
f7d8b0cd,,,
a8c1628d,,,
