Hash,orion,hera,gaeac6
688de8eb,,35,20
7e711129,36,35,20
d4bac232,36,35,20
118cff46,42,26,19
071b9f95,125,34,21
dc9cfba6,186,36,18
a180bbe4,,33,19
417a2cf1,33,34,21
61e54d9b,37,33,19
ce74044c,62,37,18
d820b67f,34,41,18
5e13aaf2,34,34,
e39a250c,34,33,
8b52797d,35,37,18
93d51aef,35,34,18
c5b3a3c8,46,33,
f9c10462,35,154,
0e960577,34,189,18
065def80,74,28,17
995c51d1,74,28,17
1f0ab432,70,25,17
8f8fddc8,104,30,21
24d8dfd4,130,26,18
5750b9e3,94,28,17
a9999828,,34,18
9193010a,93,37,17
43f2c3bd,67,35,18
f22b2e11,67,35,18
aebf9781,63,36,17
4cbe50f4,95,33,18
269e181a,95,33,18
68fd7faa,159,40,19
1c5a9f12,159,33,19
aba31a4e,,,
b81282e5,,,
5a297a6e,,,
ff162f36,,,
9e4778cd,,,
4a566203,,,
4f0111b2,,,
c0d4de3c,,,
7cc588ae,,,
9b9a6304,,,
4e75e7b4,,,
69d03840,,,
0d1af3e3,,,
6ece76a2,,,
c5f801e4,,,
f7d8b0cd,,,
a8c1628d,,,
