Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1119,1065,605,821,827,528,943,905
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1051,1069,603,820,827,540,925,904
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1051,1069,603,820,827,540,925,904
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1057,1060,606,814,823,547,931,906
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1482,1059,603,817,813,535,918,914
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1940,1062,605,847,816,538,922,906
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1057,1069,616,824,821,527,941,918
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1056,1060,605,822,828,530,992,908
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1105,1070,603,821,817,548,932,905
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1128,1064,607,901,817,536,1154,903
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1058,1064,609,829,813,532,940,907
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1082,1066,611,832,812,528,922,895
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1057,1058,608,836,812,533,987,904
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1099,1064,607,817,825,540,934,903
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1125,1072,605,901,810,555,992,900
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1111,1064,617,952,814,538,924,903
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1058,1170,605,881,822,529,903,908
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1092,1147,606,884,806,624,918,898
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1073,1073,609,893,816,549,920,903
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1073,1073,609,826,816,,920,903
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1090,1066,610,821,812,,940,898
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1510,1074,622,884,817,,934,911
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),1121,1072,612,820,818,,923,920
5750b9e3,2025-06-20,gcycle update (#2747),1178,1066,610,822,813,,919,913
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),1602,1085,610,897,817,,932,912
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",1133,1079,612,855,824,,918,922
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),1087,1086,611,831,824,,911,915
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),1087,1086,611,831,824,,911,915
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),1097,1089,607,895,827,,912,908
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",1211,1079,609,910,818,,915,922
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),1211,1079,609,910,818,,915,922
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",1273,1075,606,868,814,,998,909
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",1273,1201,606,1521,814,,998,909
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),1109,1244,606,1603,824,,938,893
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),1109,1244,606,1490,824,,938,893
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),1520,1236,606,1498,817,,917,904
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),1097,1315,613,1493,835,,947,895
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),1118,2256,612,1571,827,,917,897
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),1379,1241,611,1630,824,,933,899
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),1120,1234,608,1497,822,,919,906
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),1448,1521,608,1540,836,,928,901
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),1102,1287,608,1602,836,,969,908
9b9a6304,2025-04-11,Memcheck fixes (#2655),1098,1243,609,1491,840,,925,905
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),1098,1493,606,1489,828,,926,899
69d03840,2025-04-07,Use ESMF Redist instead of Remap for FV3 history bundles with 'cubed_sphere_grid' output grid (#2595),1098,1237,613,1558,829,,935,907
0d1af3e3,2025-04-02,"Convert GFS DDTs from blocked data structures to contiguous arrays: Part Deux  + CCPP updates in fv3atm/ccpp-physics: split physics in two groups, reset GFS_interstitial DDT in CCPP_driver.F90 #2651 + Hera move spack-stack to /contrib #2579 (#2610)",1109,1293,613,1550,806,,920,903
6ece76a2,2025-03-28,Update WW3  by merging develop  as of 2025-03-20 (#2669),1097,1396,613,1563,818,,919,900
c5f801e4,2025-03-27,Sync CDEPS and CMEPS to ESCOMP (#2664),1089,1255,618,1604,828,,939,902
f7d8b0cd,2025-03-26,"Add support for FV3 native grid (cubed sphere) to history and restart write netcdf routines + Add new cmake variable UFS_COMPILER_SUITE to support mixed Intel compilers (icx, icpx, ifort) #2504 (#2591)",1095,1233,628,1565,826,,923,902
a8c1628d,2025-03-24,Introduce prognostic updraft velocity to saSAS and C3 convection schemes (#2567),1098,1332,614,1593,827,,932,913
