Hash,orion,hera,gaeac6
688de8eb,,397,229
7e711129,485,395,231
d4bac232,485,395,231
118cff46,403,393,230
071b9f95,442,392,232
dc9cfba6,536,396,229
a180bbe4,,399,236
417a2cf1,466,398,231
61e54d9b,527,393,227
ce74044c,491,386,229
d820b67f,408,397,225
5e13aaf2,401,399,
e39a250c,400,396,
8b52797d,435,402,230
93d51aef,471,396,228
c5b3a3c8,491,392,
f9c10462,483,528,
0e960577,470,511,231
065def80,420,394,229
995c51d1,420,394,229
1f0ab432,432,395,226
8f8fddc8,446,392,240
24d8dfd4,473,404,232
5750b9e3,428,397,225
a9999828,,392,227
9193010a,463,412,225
43f2c3bd,423,388,227
f22b2e11,423,388,227
aebf9781,424,406,229
4cbe50f4,442,404,233
269e181a,442,404,233
68fd7faa,431,397,231
1c5a9f12,431,404,231
aba31a4e,793,402,231
b81282e5,793,402,231
5a297a6e,467,415,229
ff162f36,429,396,228
9e4778cd,447,405,235
4a566203,425,399,231
4f0111b2,434,405,232
c0d4de3c,453,405,229
7cc588ae,425,499,234
9b9a6304,421,391,228
4e75e7b4,428,404,229
69d03840,428,395,230
0d1af3e3,426,411,230
6ece76a2,457,413,226
c5f801e4,420,401,231
f7d8b0cd,429,412,236
a8c1628d,424,402,233
