Hash,orion,hera,gaeac6
688de8eb,,1056,
7e711129,1430,973,
d4bac232,1430,973,
118cff46,2242,990,
071b9f95,2399,956,
dc9cfba6,1382,1133,
a180bbe4,1242,952,
417a2cf1,1204,967,
61e54d9b,1285,971,
ce74044c,1254,961,
d820b67f,1209,959,
5e13aaf2,1214,953,
e39a250c,1215,934,
8b52797d,1249,949,
93d51aef,1241,956,
c5b3a3c8,1259,953,
f9c10462,1287,1042,
0e960577,1223,1036,
065def80,1227,963,
995c51d1,1227,963,
1f0ab432,1277,879,585
8f8fddc8,1498,896,613
24d8dfd4,1272,921,580
5750b9e3,1561,853,582
a9999828,1274,911,575
9193010a,1372,876,576
43f2c3bd,1244,931,574
f22b2e11,1244,931,574
aebf9781,1254,948,579
4cbe50f4,1251,901,575
269e181a,1251,901,575
68fd7faa,1450,980,774
1c5a9f12,1450,890,774
aba31a4e,1334,940,574
b81282e5,1334,940,574
5a297a6e,1254,919,577
ff162f36,1264,914,578
9e4778cd,1367,905,579
4a566203,1577,927,578
4f0111b2,1369,917,579
c0d4de3c,1266,987,568
7cc588ae,1252,897,568
9b9a6304,1265,900,576
4e75e7b4,1280,899,571
69d03840,1277,942,575
0d1af3e3,1280,880,575
6ece76a2,1260,897,582
c5f801e4,1257,906,571
f7d8b0cd,1275,1081,572
a8c1628d,1271,912,570
