Hash,orion,hera,gaeac6
688de8eb,,708,239
7e711129,820,688,241
d4bac232,820,688,241
118cff46,818,672,243
071b9f95,886,686,241
dc9cfba6,1586,798,255
a180bbe4,,700,242
417a2cf1,815,691,244
61e54d9b,861,681,249
ce74044c,863,678,238
d820b67f,810,692,239
5e13aaf2,799,684,
e39a250c,860,671,
8b52797d,841,684,238
93d51aef,864,717,240
c5b3a3c8,872,698,
f9c10462,945,781,
0e960577,881,750,239
065def80,840,695,241
995c51d1,840,695,241
1f0ab432,821,451,259
8f8fddc8,1098,444,257
24d8dfd4,895,456,248
5750b9e3,894,450,246
a9999828,,447,248
9193010a,881,455,248
43f2c3bd,819,480,247
f22b2e11,819,480,247
aebf9781,829,474,245
4cbe50f4,889,463,246
269e181a,889,463,246
68fd7faa,974,454,245
1c5a9f12,974,489,245
aba31a4e,1015,454,247
b81282e5,1015,454,247
5a297a6e,1184,474,245
ff162f36,840,449,248
9e4778cd,830,463,256
4a566203,955,449,250
4f0111b2,850,450,245
c0d4de3c,830,456,249
7cc588ae,826,461,244
9b9a6304,819,441,242
4e75e7b4,833,446,243
69d03840,814,448,247
0d1af3e3,831,442,247
6ece76a2,874,451,250
c5f801e4,811,449,253
f7d8b0cd,816,458,255
a8c1628d,819,460,258
