Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1224,1045,,982,,1355,1048,975
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1374,977,,1279,,1175,997,968
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1374,977,,1279,,1175,997,968
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1200,976,,1687,,1382,1059,963
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),2200,946,,1046,,1137,1028,982
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1787,1123,,927,,1318,1006,974
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1213,959,,937,,1190,1021,978
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1171,954,,988,,1126,1081,967
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1194,965,,987,,1192,1018,964
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1197,979,,924,,1291,1278,1049
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1161,957,,1044,,1222,1013,956
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1159,1019,,928,,1256,1003,952
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1183,948,,914,,1226,1028,972
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1225,955,,949,,1222,1018,966
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1197,942,,879,,1203,1075,961
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1206,935,,925,,1259,988,961
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1276,1039,,926,,1252,969,957
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1213,1045,,1124,,1283,966,956
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1166,956,,946,,1429,1008,953
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1166,956,,892,,,1008,953
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1198,886,581,977,,,1062,1026
