Hash,orion,hera,gaeac6
688de8eb,,700,298
7e711129,1034,708,299
d4bac232,1034,708,299
118cff46,934,711,298
071b9f95,991,711,297
dc9cfba6,1708,693,298
a180bbe4,,693,302
417a2cf1,945,719,299
61e54d9b,1006,700,310
ce74044c,1033,729,301
d820b67f,939,701,297
5e13aaf2,944,727,
e39a250c,962,708,
8b52797d,982,717,298
93d51aef,1008,692,298
c5b3a3c8,980,695,
f9c10462,1081,821,
0e960577,983,806,297
065def80,944,725,307
995c51d1,944,725,307
1f0ab432,967,552,306
8f8fddc8,1261,526,311
24d8dfd4,1006,526,305
5750b9e3,1005,522,306
a9999828,,531,310
9193010a,965,545,305
43f2c3bd,961,532,304
f22b2e11,961,532,304
aebf9781,960,550,304
4cbe50f4,1066,523,302
269e181a,1066,523,302
68fd7faa,1135,531,302
1c5a9f12,1135,527,302
aba31a4e,1668,525,306
b81282e5,1668,525,306
5a297a6e,1340,571,303
ff162f36,981,533,307
9e4778cd,978,535,315
4a566203,1188,529,305
4f0111b2,996,537,305
c0d4de3c,962,538,306
7cc588ae,964,523,301
9b9a6304,975,541,306
4e75e7b4,965,525,304
69d03840,1061,529,308
0d1af3e3,975,524,308
6ece76a2,956,527,309
c5f801e4,940,538,310
f7d8b0cd,972,573,313
a8c1628d,950,538,318
