Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),1982,2114,1944,2012,,1998,3230,3238
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),1982,2103,1943,2016248,,2007,3232,3240
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1979884,2111,1941,2017248,,2028,3227,3239
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1980,2109,1940,2016852,1954,1991,3240,3240
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1980,2109,1940,2016852,1954,1991,3240,3240
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1982,2113,1935,2015,1971,2031760,3234,3239
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1981,2113,1938,2011384,1956,1997,3241,3241
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1982,2111,1935,2014968,1958,2017,3240,3241
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1977388,2109,1943,2014356,1959928,2016,3242,3241
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1986,2110,1942,2015468,1970824,2019,3240,3240
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1985,2075,1943,2017484,1964676,1991,3241,3240
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1984,2104,1943,2018272,1956488,2008,3241,3240
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1987,2101,1939,2015040,1960756,2009,3240,3242
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1980,2107,1938204,1996884,,2023,3108,3109
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1986,2105,1940944,2015240,1958,1998,3111,3109
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1984,2107,1935,2017844,1956,1993,3108,3109
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),2006,2106,1941,2012824,1954,2006,3108,3107
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1981,2097,1942432,2007820,1955,2027,3108,3111
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1981,2107,1934884,2018076,1952,1997,3108,3106
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1980,2100,1947,2017,1960,1987,3110,3104
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1981,2108,1937,2018396,,2026,3090,3105
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1981,2108,1937,2018,1960,,3090,3105
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1986,3192,1947,2026492,3121,,3111,3113
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1984,3200,1946,2018,3125,,3119,3114
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),1979,3171,1943,2015324,3120,,3097,3118
5750b9e3,2025-06-20,gcycle update (#2747),1987,3206,1947,2011352,3125,,3103,3117
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),1978800,3203,1947,2018540,3118,,3107,3116
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",1989,3202,1944,2015564,,,3106,3117
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),1976,,,2015412,,,,
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),1976,3197,1944,2015412,3120,,3105,3117
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),1979,3184,1961,2016532,3122,,3104,3115
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",1976,3180,1950,2006916,3119,,3106,3115
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),1976,3180,1950,2006916,3119,,3106,3115
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",,3202,,2014868,,,,
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",1974,3207,1944,2012212,3123,,3116,3114
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),1992,3185,1957,2023468,3121,,3116,3116
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),1992,3185,1957,2008048,3121,,3116,3116
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),1971,3177,1946,2022588,3119,,3105,3118
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),1988,3173,1949,2012668,3120,,3117,3116
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),1976,3172,1947,2026388,3121,,3114,3116
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),1984,3171,1939,2013472,3121,,3116,3117
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),1989,3181,1958,2029168,3120,,3117,3112
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),1980,3177,1947,2035960,3124,,3120,3113
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),1981,3176,1951,2020188,3121,,3118,3113
9b9a6304,2025-04-11,Memcheck fixes (#2655),1982,3205,1945,2021200,3124,,3117,3112
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),1978,3212,1956,2032592,3121,,3122,3118
69d03840,2025-04-07,Use ESMF Redist instead of Remap for FV3 history bundles with 'cubed_sphere_grid' output grid (#2595),1988,3174,,2031380,3123,,3122,3117
0d1af3e3,2025-04-02,"Convert GFS DDTs from blocked data structures to contiguous arrays: Part Deux  + CCPP updates in fv3atm/ccpp-physics: split physics in two groups, reset GFS_interstitial DDT in CCPP_driver.F90 #2651 + Hera move spack-stack to /contrib #2579 (#2610)",1994,3208,1945,2012388,3120,,3118,3111
6ece76a2,2025-03-28,Update WW3  by merging develop  as of 2025-03-20 (#2669),1987,3199,1959,2022712,3126,,3118,3120
c5f801e4,2025-03-27,Sync CDEPS and CMEPS to ESCOMP (#2664),1993,3201,1957,2023940,3124,,3120,3118
