Hash,orion,hera,gaeac6
688de8eb,,99,124
7e711129,186,106,122
d4bac232,186,106,122
118cff46,180,98,131
071b9f95,211,100,132
dc9cfba6,243,97,125
a180bbe4,,98,125
417a2cf1,177,97,127
61e54d9b,175,105,124
ce74044c,182,96,124
d820b67f,188,99,123
5e13aaf2,177,100,
e39a250c,173,97,
8b52797d,185,104,125
93d51aef,180,269,122
c5b3a3c8,175,103,
f9c10462,179,187,
0e960577,180,146,122
065def80,184,102,122
995c51d1,184,102,122
1f0ab432,184,99,123
8f8fddc8,228,100,125
24d8dfd4,183,99,122
5750b9e3,180,109,123
a9999828,,99,128
9193010a,193,104,122
43f2c3bd,187,109,131
f22b2e11,187,109,131
aebf9781,185,99,124
4cbe50f4,191,100,126
269e181a,191,100,126
68fd7faa,184,102,123
1c5a9f12,184,109,123
aba31a4e,208,119,124
b81282e5,208,119,124
5a297a6e,217,110,125
ff162f36,181,111,123
9e4778cd,183,106,125
4a566203,225,113,123
4f0111b2,185,106,124
c0d4de3c,184,112,124
7cc588ae,187,107,123
9b9a6304,181,105,121
4e75e7b4,178,105,122
69d03840,179,106,123
0d1af3e3,180,108,123
6ece76a2,180,108,128
c5f801e4,183,108,124
f7d8b0cd,183,108,123
a8c1628d,185,110,123
