Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),201,167,115,142,,485,193,184
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),189,167,116,153,,125,271,182
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),188,170,114,148,,278,213,185
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),188,168,115,146,,129,317,183
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),215,169,117,141,,128,205,188
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),248,170,116,162,172,137,246,179
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),299,174,116,235,172,127,201,186
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),299,174,116,235,172,127,201,186
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),229,171,121,140,189,547,207,193
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),464,173,130,165,185,126,217,186
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),393,166,122,139,196,132,233,182
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),186,164,127,139,187,128,221,188
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),185,167,113,222,194,139,272,183
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),242,170,114,141,192,128,222,193
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",186,178,111,141,190,127,231,183
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),190,169,111,139,187,127,216,184
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),248,170,114,140,,129,203,175
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),187,176,117,141,185,128,207,191
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",206,168,112,158,192,124,233,185
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),187,176,114,152,192,135,242,182
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),224,178,116,197,183,129,199,193
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),255,250,113,143,183,132,196,180
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",220,281,113,138,187,176,205,184
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),329,168,111,140,192,129,195,185
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),329,168,111,139,192,,195,185
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),197,177,112,162,179,,200,195
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),423,167,113,227,181,,203,185
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),222,171,113,145,171,,199,190
5750b9e3,2025-06-20,gcycle update (#2747),205,169,114,139,177,,188,185
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),357,168,122,190,175,,191,189
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",213,182,114,603,,,198,186
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),197,172,113,200,178,,192,177
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),197,172,113,200,178,,192,177
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),198,177,113,163,183,,183,185
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",237,168,114,165,173,,191,189
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),237,168,114,165,173,,191,189
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",204,232,118,161,179,,251,181
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",204,174,118,202,179,,251,181
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),280,171,115,217,177,,233,170
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),280,171,115,144,177,,233,170
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),384,176,114,215,184,,187,192
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),204,177,112,148,165,,259,168
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),206,174,114,167,178,,193,168
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),208,182,115,182,177,,205,174
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),199,170,114,142,174,,191,173
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),200,176,115,145,198,,194,170
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),198,170,117,159,183,,222,172
9b9a6304,2025-04-11,Memcheck fixes (#2655),195,167,117,141,180,,193,171
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),198,168,112,141,193,,194,168
69d03840,2025-04-07,Use ESMF Redist instead of Remap for FV3 history bundles with 'cubed_sphere_grid' output grid (#2595),197,176,113,147,193,,204,170
