Hash,orion,hera,gaeac6
688de8eb,,259,115
7e711129,196,266,118
d4bac232,196,266,118
118cff46,271,264,125
071b9f95,440,257,124
dc9cfba6,778,262,115
a180bbe4,,259,118
417a2cf1,190,263,119
61e54d9b,208,266,113
ce74044c,190,261,112
d820b67f,191,261,112
5e13aaf2,188,261,
e39a250c,188,272,
8b52797d,246,260,113
93d51aef,189,279,112
c5b3a3c8,258,260,
f9c10462,290,368,
0e960577,187,333,112
065def80,201,255,110
995c51d1,201,255,110
1f0ab432,202,260,112
8f8fddc8,385,260,115
24d8dfd4,284,270,111
5750b9e3,235,260,111
a9999828,,258,113
9193010a,222,262,113
43f2c3bd,199,302,112
f22b2e11,199,302,112
aebf9781,199,263,113
4cbe50f4,242,261,110
269e181a,242,261,110
68fd7faa,295,276,115
1c5a9f12,295,274,115
aba31a4e,247,282,111
b81282e5,247,282,111
5a297a6e,312,277,114
ff162f36,198,278,114
9e4778cd,201,278,113
4a566203,244,282,114
4f0111b2,199,276,112
c0d4de3c,376,277,113
7cc588ae,209,289,113
9b9a6304,202,278,113
4e75e7b4,196,280,113
69d03840,202,273,113
0d1af3e3,212,271,113
6ece76a2,198,284,113
c5f801e4,197,282,115
f7d8b0cd,198,274,113
a8c1628d,198,278,111
