Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),236,302,136,237,171,192,232,210
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),241,308,136,258,171,192,221,215
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),241,308,136,258,171,192,221,215
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),427,582,241,442,305,370,360,362
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),486,567,238,442,309,350,374,374
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),862,579,241,437,308,348,357,356
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),425,570,243,454,310,348,371,359
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),427,580,242,448,310,350,377,363
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),431,591,241,450,310,351,378,371
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",432,578,240,448,310,351,370,367
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),429,580,238,445,311,351,358,365
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),428,572,240,438,312,379,366,360
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),433,590,244,444,312,354,371,358
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",431,586,241,439,313,383,370,363
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),455,391,239,457,315,354,390,366
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),434,575,240,454,312,373,378,363
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),428,644,241,445,311,369,372,361
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",427,609,238,440,310,410,366,370
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),956,574,242,447,313,353,368,363
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),956,574,242,444,313,,368,363
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),431,589,243,439,309,,369,357
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1120,579,241,556,309,,369,370
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),430,582,237,435,309,,381,366
5750b9e3,2025-06-20,gcycle update (#2747),435,578,240,439,314,,364,361
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),1167,578,242,455,311,,369,367
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",440,582,241,1220,311,,366,362
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),431,582,238,442,311,,364,365
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),431,582,238,442,311,,364,365
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),437,582,239,441,308,,372,364
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",590,578,240,450,308,,366,360
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),590,578,240,450,308,,366,360
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",436,584,241,447,309,,398,362
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",436,592,241,478,309,,398,362
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),671,600,245,502,307,,384,346
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),671,600,245,485,307,,384,346
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),838,596,240,487,308,,369,362
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),433,625,240,484,308,,390,346
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),434,596,243,440,312,,371,345
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),520,607,240,462,308,,375,347
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),432,610,240,488,307,,355,347
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),433,598,238,493,311,,363,347
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),431,605,240,472,310,,375,348
9b9a6304,2025-04-11,Memcheck fixes (#2655),431,597,240,469,310,,364,349
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),432,595,238,473,307,,362,346
69d03840,2025-04-07,Use ESMF Redist instead of Remap for FV3 history bundles with 'cubed_sphere_grid' output grid (#2595),434,603,243,475,308,,357,346
0d1af3e3,2025-04-02,"Convert GFS DDTs from blocked data structures to contiguous arrays: Part Deux  + CCPP updates in fv3atm/ccpp-physics: split physics in two groups, reset GFS_interstitial DDT in CCPP_driver.F90 #2651 + Hera move spack-stack to /contrib #2579 (#2610)",432,601,243,465,309,,358,345
6ece76a2,2025-03-28,Update WW3  by merging develop  as of 2025-03-20 (#2669),433,590,239,445,309,,372,345
c5f801e4,2025-03-27,Sync CDEPS and CMEPS to ESCOMP (#2664),430,606,242,458,307,,382,347
f7d8b0cd,2025-03-26,"Add support for FV3 native grid (cubed sphere) to history and restart write netcdf routines + Add new cmake variable UFS_COMPILER_SUITE to support mixed Intel compilers (icx, icpx, ifort) #2504 (#2591)",432,597,240,445,306,,373,346
a8c1628d,2025-03-24,Introduce prognostic updraft velocity to saSAS and C3 convection schemes (#2567),433,599,243,452,307,,374,347
