Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),232,97,110,113,,77,295,185
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),183,98,110,143,,78,221,182
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),251,103,116,80,,78,210,186
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),203,105,109,100,184,88,196,186
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),203,105,109,100,184,88,196,186
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),217,97,111,150,187,86,215,182
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),185,100,110,133,173,79,199,184
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),194,97,111,78,176,75,201,180
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),159,98,109,81,182,75,208,186
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),186,96,111,79,186,89,241,181
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),205,103,109,86,182,95,206,187
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",219,95,106,136,186,78,219,183
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),171,99,108,80,185,76,196,185
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),160,95,108,76,,77,193,179
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),204,102,111,151,179,80,221,182
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",234,102,107,83,183,79,215,189
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),215,233,106,84,198,80,287,184
