Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),295,150,205,115,,109,343,351
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),291,152,204,117,,108,368,340
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),315,156,201,132,,111,341,351
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),290,151,201,116,277,109,350,343
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),293,153,200,120,277,110,340,340
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),293,153,200,120,277,110,340,340
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),304,156,202,118,285,165,341,338
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),343,154,203,125,279,106,349,339
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),339,153,205,124,283,106,356,345
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),292,153,205,124,281,126,345,345
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),286,151,202,131,280,108,352,339
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),300,157,201,123,281,111,336,341
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",294,152,200,129,284,111,347,336
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),290,150,198,286,281,106,337,345
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),291,152,202,128,,107,342,339
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),296,154,204,129,283,106,336,350
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",284,159,203,129,282,107,339,351
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),295,330,201,122,282,115,351,347
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),295,152,201,130,280,108,347,344
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),303,248,202,118,290,109,337,335
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",294,202,204,159,283,193,339,334
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),376,157,201,115,282,108,336,332
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),376,157,201,123,282,,336,332
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),298,160,200,122,282,,339,343
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),343,159,198,120,279,,336,346
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),303,156,200,230,286,,358,335
5750b9e3,2025-06-20,gcycle update (#2747),294,168,199,119,280,,355,339
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),460,155,200,123,287,,346,341
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",316,161,202,180,,,329,338
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),303,158,197,133,285,,333,331
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),303,158,197,133,285,,333,331
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),299,155,202,127,275,,349,336
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",297,154,198,149,280,,346,337
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),297,154,198,149,280,,346,337
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",322,160,214,123,284,,344,336
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",322,157,214,121,284,,344,336
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),300,161,202,154,279,,347,325
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),300,161,202,122,279,,347,325
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),333,161,204,124,276,,339,336
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),305,163,206,126,277,,354,320
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),290,158,202,113,279,,345,322
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),296,169,202,126,285,,344,324
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),296,163,200,136,280,,334,323
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),295,162,206,132,283,,335,321
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),298,167,201,139,281,,346,324
9b9a6304,2025-04-11,Memcheck fixes (#2655),303,158,206,129,287,,343,331
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),320,160,196,130,276,,335,323
69d03840,2025-04-07,Use ESMF Redist instead of Remap for FV3 history bundles with 'cubed_sphere_grid' output grid (#2595),298,157,196,122,278,,352,322
0d1af3e3,2025-04-02,"Convert GFS DDTs from blocked data structures to contiguous arrays: Part Deux  + CCPP updates in fv3atm/ccpp-physics: split physics in two groups, reset GFS_interstitial DDT in CCPP_driver.F90 #2651 + Hera move spack-stack to /contrib #2579 (#2610)",297,167,196,126,281,,339,325
6ece76a2,2025-03-28,Update WW3  by merging develop  as of 2025-03-20 (#2669),299,161,205,126,291,,341,321
