Hash,orion,hera,gaeac6
688de8eb,,652,839
7e711129,1338,665,833
d4bac232,1338,665,833
118cff46,1336,655,882
071b9f95,1432,665,845
dc9cfba6,1435,650,846
a180bbe4,,673,846
417a2cf1,1323,649,832
61e54d9b,833,416,528
ce74044c,856,414,527
d820b67f,817,413,537
5e13aaf2,835,412,
e39a250c,807,413,
8b52797d,827,406,536
93d51aef,800,399,535
c5b3a3c8,821,410,
f9c10462,830,486,
0e960577,837,465,533
065def80,890,412,536
995c51d1,890,412,536
1f0ab432,828,426,532
8f8fddc8,886,409,528
24d8dfd4,837,415,530
5750b9e3,812,415,536
a9999828,,409,525
9193010a,817,435,540
43f2c3bd,818,418,537
f22b2e11,818,418,537
aebf9781,872,421,527
4cbe50f4,853,412,533
269e181a,853,412,533
68fd7faa,857,426,534
1c5a9f12,857,421,534
aba31a4e,866,425,528
b81282e5,866,425,528
5a297a6e,848,416,533
ff162f36,801,413,536
9e4778cd,818,415,534
4a566203,827,426,534
4f0111b2,805,422,533
c0d4de3c,800,417,535
7cc588ae,808,408,525
9b9a6304,833,422,536
4e75e7b4,816,444,533
69d03840,846,431,531
0d1af3e3,802,431,531
6ece76a2,822,425,537
c5f801e4,827,423,542
f7d8b0cd,833,425,549
a8c1628d,832,430,526
