Hash,orion,hera,gaeac6
688de8eb,,135,92
7e711129,143,137,93
d4bac232,143,137,93
118cff46,132,129,101
071b9f95,140,132,104
dc9cfba6,183,130,96
a180bbe4,,129,94
417a2cf1,130,130,96
61e54d9b,133,130,92
ce74044c,128,152,91
d820b67f,131,136,91
5e13aaf2,134,131,
e39a250c,133,130,
8b52797d,140,132,90
93d51aef,139,141,91
c5b3a3c8,131,130,
f9c10462,140,216,
0e960577,138,259,91
065def80,137,135,91
995c51d1,137,135,91
1f0ab432,137,138,94
8f8fddc8,245,134,94
24d8dfd4,138,143,90
5750b9e3,134,141,92
a9999828,,146,93
9193010a,156,144,93
43f2c3bd,138,133,98
f22b2e11,138,133,98
aebf9781,138,139,90
4cbe50f4,155,141,91
269e181a,155,141,91
68fd7faa,141,139,91
1c5a9f12,141,139,91
aba31a4e,144,143,92
b81282e5,144,143,92
5a297a6e,217,150,91
ff162f36,140,142,91
9e4778cd,141,145,90
4a566203,199,149,91
4f0111b2,139,137,93
c0d4de3c,140,150,96
7cc588ae,136,142,90
9b9a6304,137,140,92
4e75e7b4,134,144,92
69d03840,135,147,91
0d1af3e3,149,138,91
6ece76a2,137,148,93
c5f801e4,139,143,93
f7d8b0cd,143,145,92
a8c1628d,150,152,96
