Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
42c7a0ad,2025-09-22,Send surface ocean currents to ATM for SFS test (#2689),165,164,115,135,,119,206,201
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),164,160,113,137,,142,197,202
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),163,162,109,138,,118,209,192
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),181,163,121,137,,273,199,199
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),158,163,112,137,,120,225,199
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),185,164,111,137,,120,201,193
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),165,164,111,143,155,118,204,198
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),172,167,114,178,155,119,192,201
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),172,167,114,178,155,119,192,201
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),198,160,116,133,159,122,201,191
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),179,160,111,138,155,119,196,196
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),194,159,113,276,151,119,205,194
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),163,165,118,167,152,120,199,190
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),161,167,118,147,156,156,202,192
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),163,165,115,146,155,119,193,188
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",161,185,110,149,156,118,192,196
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),162,164,110,142,153,120,195,189
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),163,164,110,142,,118,196,188
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),163,162,112,135,158,485,201,195
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",175,162,113,139,160,119,200,193
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),160,161,112,137,157,120,202,192
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),164,160,114,152,157,120,199,191
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),177,244,113,138,154,119,189,192
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",160,316,111,143,154,182,189,190
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),169,157,114,145,156,118,191,189
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),169,157,114,140,156,,191,189
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),163,178,111,141,157,,189,186
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),225,176,113,147,157,,193,190
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),161,170,112,141,158,,195,192
5750b9e3,2025-06-20,gcycle update (#2747),165,172,111,135,155,,190,193
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),204,169,110,135,154,,206,195
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",192,172,111,1047,,,204,195
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),170,166,119,148,158,,189,191
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),170,166,119,148,158,,189,191
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),163,168,109,140,161,,187,195
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",182,170,110,146,153,,191,187
