Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),304,299,204,250,,223,347,358
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),298,299,204,244,,216,361,355
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),327,305,205,272,,219,355,350
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),300,293,207,269,288,231,375,348
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),314,300,206,251,288,220,353,349
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),314,300,206,251,288,220,353,349
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),298,305,208,253,283,221,347,350
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),325,299,206,273,282,231,350,348
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),372,292,212,248,285,215,349,350
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),302,295,210,251,286,215,341,342
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),288,292,209,272,288,221,360,345
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),299,297,204,286,293,217,349,346
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",306,296,204,278,290,219,352,344
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),307,298,203,248,286,270,342,347
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),300,295,206,245,,219,352,347
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),299,291,208,250,289,218,346,346
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",296,305,204,258,288,275,345,348
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),295,310,206,251,290,219,355,352
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),302,323,205,278,291,231,359,353
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),303,451,207,269,290,216,351,343
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",295,409,203,267,292,273,344,340
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),382,297,205,270,290,218,345,342
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),382,297,205,272,290,,345,342
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),313,322,204,423,288,,346,340
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),466,307,205,382,293,,339,349
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),295,304,206,252,291,,353,341
5750b9e3,2025-06-20,gcycle update (#2747),299,308,201,245,291,,343,343
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),439,309,206,257,290,,346,340
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",318,325,205,395,,,351,345
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),301,317,205,276,284,,337,345
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),301,317,205,276,284,,337,345
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),316,314,200,266,293,,344,339
