Hash,orion,hera,gaeac6
688de8eb,,150,202
7e711129,306,153,198
d4bac232,306,153,198
118cff46,295,151,206
071b9f95,349,155,200
dc9cfba6,331,153,200
a180bbe4,,155,201
417a2cf1,297,150,203
61e54d9b,309,156,203
ce74044c,292,152,199
d820b67f,289,151,198
5e13aaf2,292,151,
e39a250c,292,153,
8b52797d,312,148,199
93d51aef,291,328,201
c5b3a3c8,322,150,
f9c10462,309,241,
0e960577,287,206,201
065def80,323,158,199
995c51d1,323,158,199
1f0ab432,298,154,200
8f8fddc8,343,156,200
24d8dfd4,300,166,198
5750b9e3,292,164,199
a9999828,,155,200
9193010a,310,161,198
43f2c3bd,289,160,194
f22b2e11,289,160,194
aebf9781,294,158,196
4cbe50f4,287,156,202
269e181a,287,156,202
68fd7faa,302,167,210
1c5a9f12,302,160,210
aba31a4e,313,164,202
b81282e5,313,164,202
5a297a6e,336,170,203
ff162f36,287,163,202
9e4778cd,298,158,199
4a566203,294,172,200
4f0111b2,292,155,202
c0d4de3c,291,164,201
7cc588ae,299,167,202
9b9a6304,298,160,207
4e75e7b4,301,158,202
69d03840,290,161,198
0d1af3e3,294,162,198
6ece76a2,302,162,205
c5f801e4,294,168,199
f7d8b0cd,297,162,201
a8c1628d,301,164,201
