Hash,orion,hera,gaeac6
688de8eb,,283,133
7e711129,209,281,135
d4bac232,209,281,135
118cff46,215,283,132
071b9f95,671,283,137
dc9cfba6,415,287,133
a180bbe4,,278,141
417a2cf1,209,281,134
61e54d9b,209,284,134
ce74044c,209,284,129
d820b67f,211,284,129
5e13aaf2,207,292,
e39a250c,209,292,
8b52797d,207,286,131
93d51aef,208,349,132
c5b3a3c8,209,282,
f9c10462,256,379,
0e960577,207,354,131
065def80,391,282,149
995c51d1,391,282,149
1f0ab432,209,285,131
8f8fddc8,341,288,131
24d8dfd4,209,287,132
5750b9e3,236,283,131
a9999828,,288,131
9193010a,211,291,134
43f2c3bd,208,289,131
f22b2e11,208,289,131
aebf9781,207,285,129
4cbe50f4,231,286,132
269e181a,231,286,132
68fd7faa,213,300,130
1c5a9f12,213,305,130
aba31a4e,320,298,131
b81282e5,320,298,131
5a297a6e,361,301,130
ff162f36,208,302,130
9e4778cd,208,306,132
4a566203,324,316,145
4f0111b2,208,301,130
c0d4de3c,210,303,134
7cc588ae,210,308,130
9b9a6304,209,300,131
4e75e7b4,209,302,130
69d03840,211,307,131
0d1af3e3,207,303,131
6ece76a2,208,306,132
c5f801e4,208,306,131
f7d8b0cd,209,300,133
a8c1628d,211,303,130
