Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
42c7a0ad,2025-09-22,Send surface ocean currents to ATM for SFS test (#2689),265,343,158,245,,202,258,241
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),265,343,156,244,,207,244,250
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),263,345,157,243,,197,327,244
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),265,342,156,242,,200,249,242
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),265,343,157,239,,198,348,243
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),308,342,159,260,,201,251,235
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),271,344,157,244,198,198,247,240
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),267,348,157,244,198,355,241,240
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),267,348,157,244,198,355,241,240
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),275,344,156,241,203,211,243,241
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),755,343,154,239,197,196,240,245
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),489,340,156,241,197,198,248,240
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),292,341,160,247,199,206,245,241
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),263,343,155,244,200,198,248,241
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),265,356,156,247,198,199,263,240
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",270,343,153,244,201,591,241,243
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),261,346,154,241,199,197,242,239
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),263,342,154,243,,196,246,240
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),262,345,156,244,202,198,244,250
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",263,347,152,246,203,199,248,247
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),263,390,155,243,203,229,255,245
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),268,346,158,244,200,201,257,247
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),264,451,158,243,202,197,240,243
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",296,398,154,240,198,306,241,239
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),469,342,155,240,201,200,242,242
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),469,342,155,237,201,,242,242
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),266,344,154,239,197,,252,237
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),496,341,156,630,198,,238,234
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),267,348,154,246,201,,247,240
5750b9e3,2025-06-20,gcycle update (#2747),363,341,154,244,196,,235,244
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),535,345,155,245,199,,235,235
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",272,354,154,560,,,243,238
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),265,347,154,294,198,,254,233
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),265,347,154,294,198,,254,233
