Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),166,149,99,159,,102,183,155
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),166,151,99,144,,445,173,161
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),164,151,101,156,,109,289,159
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),215,149,115,151,,106,169,152
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),176,149,99,156,129,101,167,158
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),169,153,102,160,129,124,177,164
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),169,153,102,160,129,124,177,164
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),167,153,111,160,129,102,169,158
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),376,149,107,143,129,128,161,158
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),391,152,100,143,129,105,166,154
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),162,148,101,144,130,113,171,166
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),162,148,100,150,129,117,175,161
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),170,149,98,178,128,102,168,158
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",168,149,95,164,131,132,177,155
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),162,151,98,124,129,103,182,160
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),162,150,98,140,,102,159,152
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),165,156,99,127,132,103,171,154
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",163,153,98,127,132,104,172,157
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),167,153,98,126,131,139,177,162
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),166,149,98,128,131,102,169,153
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),196,253,99,130,130,695,159,160
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",162,287,98,148,129,153,165,153
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),168,152,98,124,132,648,171,158
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),168,152,98,124,132,,171,158
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),167,161,99,128,127,,157,151
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),450,154,97,131,126,,162,154
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),166,153,97,128,125,,170,149
5750b9e3,2025-06-20,gcycle update (#2747),262,152,98,130,127,,154,150
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),414,154,99,129,126,,164,157
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",168,153,98,245,,,163,160
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),168,161,96,157,125,,167,163
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),168,161,96,157,125,,167,163
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),165,154,97,140,126,,154,154
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",244,151,102,169,125,,163,161
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),244,151,102,169,125,,163,161
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",235,155,99,133,126,,192,163
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",235,152,99,126,126,,192,163
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),165,159,96,138,126,,165,142
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),165,159,96,132,126,,165,142
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),413,162,96,133,128,,165,162
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),167,158,99,163,126,,169,140
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),179,154,98,128,124,,155,140
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),304,163,98,138,126,,164,143
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),170,156,96,128,125,,168,142
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),189,170,98,141,126,,157,141
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),164,156,96,127,127,,163,141
9b9a6304,2025-04-11,Memcheck fixes (#2655),167,151,97,127,127,,166,142
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),164,155,97,131,128,,165,141
