Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),111,103,70,136,,77,255,112
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),131,104,71,100,,83,132,110
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),217,102,68,105,,78,136,112
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),113,114,72,176,100,78,129,109
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),113,114,72,176,100,78,129,109
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),111,103,67,136,100,82,135,112
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),221,101,68,95,126,87,134,109
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),184,101,70,93,127,77,153,111
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),106,103,83,89,130,76,152,114
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),106,102,79,169,137,79,146,112
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),128,103,67,107,130,79,127,104
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",110,105,67,117,123,80,149,107
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),105,102,65,84,121,80,158,112
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),147,106,66,87,,78,122,112
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),106,104,68,154,117,75,147,110
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",107,103,66,83,138,77,142,106
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),106,105,65,132,134,81,168,107
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),154,102,69,83,118,95,122,109
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),172,239,67,138,124,81,127,107
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",106,216,68,92,124,487,121,110
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),117,100,64,88,,78,126,105
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),117,100,64,84,130,,126,105
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),116,111,67,121,115,,130,111
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),130,101,67,166,111,,126,114
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),176,101,67,85,112,,119,118
5750b9e3,2025-06-20,gcycle update (#2747),115,100,67,91,119,,115,119
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),509,102,67,134,116,,133,115
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",135,108,67,398,,,122,109
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),120,,,103,,,,
