Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
42c7a0ad,2025-09-22,Send surface ocean currents to ATM for SFS test (#2689),487,239,316,182,,166,537,539
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),469,246,319,187,,167,533,541
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),465,242,317,183,,169,541,549
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),480,248,322,184,,169,544,551
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),474,244,320,184,,184,557,549
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),537,242,593,195,,171,544,538
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),470,246,323,185,461,168,536,554
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),519,243,319,351,461,176,537,548
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),519,243,319,351,461,176,537,548
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),486,243,318,196,448,234,534,541
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),522,237,323,197,452,176,535,544
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),543,240,328,242,448,168,551,546
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),470,245,321,233,448,169,543,547
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),473,243,332,202,458,165,543,539
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),465,247,325,186,453,168,539,537
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",474,239,317,192,453,166,538,537
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),479,246,325,264,459,172,534,532
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),467,241,328,194,,168,530,541
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),476,247,325,205,454,170,540,536
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",470,247,322,191,451,166,544,545
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),491,423,332,187,453,567,548,547
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),470,242,324,199,460,174,544,542
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),477,335,322,205,447,166,533,541
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",477,308,319,226,460,268,536,532
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),632,250,328,183,450,180,536,526
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),632,250,328,184,450,,536,526
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),478,245,325,202,459,,530,538
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),588,239,324,201,452,,528,533
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),469,241,321,181,450,,556,530
5750b9e3,2025-06-20,gcycle update (#2747),490,253,320,186,447,,539,534
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),713,242,325,188,458,,545,532
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",489,249,317,282,,,532,533
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),481,256,315,207,447,,526,539
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),481,256,315,207,447,,526,539
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),470,245,321,201,447,,529,536
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",505,241,316,245,450,,543,542
