Hash,orion,hera,gaeac6
688de8eb,,177,
7e711129,,188,
d4bac232,,188,
118cff46,,178,
071b9f95,,176,
dc9cfba6,,176,
a180bbe4,,175,
417a2cf1,,179,
61e54d9b,,184,
ce74044c,,179,
d820b67f,,183,
5e13aaf2,,178,
e39a250c,,187,
8b52797d,,182,
93d51aef,,389,
c5b3a3c8,,175,
f9c10462,,286,
0e960577,,227,
065def80,,176,
995c51d1,,176,
1f0ab432,,177,
8f8fddc8,,177,
24d8dfd4,,177,
5750b9e3,,178,
a9999828,,181,
9193010a,,184,
43f2c3bd,,180,
f22b2e11,,180,
aebf9781,,179,
4cbe50f4,,177,
269e181a,,177,
68fd7faa,,178,
1c5a9f12,,182,
aba31a4e,,182,
b81282e5,,182,
5a297a6e,,182,
ff162f36,,180,
9e4778cd,,188,
4a566203,,186,
4f0111b2,,182,
c0d4de3c,,187,
7cc588ae,,180,
9b9a6304,,183,
4e75e7b4,,184,
69d03840,,188,
0d1af3e3,,180,
6ece76a2,,182,
c5f801e4,,189,
f7d8b0cd,,182,
a8c1628d,,182,
