Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),288,286,203,241,290,214,367,342
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),324,290,204,263,290,212,342,346
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),297,299,204,295,290,212,368,343
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),313,298,199,289,290,214,341,339
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),313,298,199,289,290,214,341,339
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),305,312,198,326,282,219,345,338
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),305,286,202,259,283,214,344,342
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),350,288,203,289,278,213,341,343
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),308,291,204,260,281,213,342,350
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),300,288,206,291,281,268,352,338
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),290,297,200,265,282,215,346,339
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",297,298,202,280,285,211,342,333
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),293,304,197,242,286,233,342,336
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),296,289,203,240,281,214,337,332
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),289,300,203,246,281,219,340,338
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",291,296,203,249,284,210,344,348
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),287,294,200,243,284,215,366,352
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),304,289,202,269,280,212,355,342
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),288,433,201,282,283,215,344,341
