Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
d1f50458,2025-09-23,Automatically add new PRs to WM PR Project board (#2897),318,414,186,215,,157,240,229
ac8ffeb8,2025-09-23,Update default_vars for stochastic physics settings for global-worfklow. Minor document updates to reflect new HSD container (was #2885). PR template update (was #2891) (#2889),318,414,186,215,,157,240,229
42c7a0ad,2025-09-22,Send surface ocean currents to ATM for SFS test (#2689),318,414,186,219,,158,232,224
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),318,417,184,212,,159,231,221
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),319,414,186,212,,158,295,235
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),321,415,185,210,,159,231,224
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),319,415,186,214,,162,363,229
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),351,413,186,223,,160,229,224
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),330,414,185,212,362,158,231,227
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),318,415,185,210,362,159,234,230
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),318,415,185,210,362,159,234,230
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),607,806,346,407,690,304,414,406
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1120,799,348,412,695,297,417,409
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1010,801,345,567,686,296,404,412
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),668,800,344,407,690,296,410,404
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),601,798,346,419,692,295,411,405
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),603,797,344,407,686,296,966,961
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",604,804,342,416,689,304,966,967
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),602,805,342,411,688,591,968,961
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),602,803,345,398,,614,957,959
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),601,805,345,398,692,592,963,962
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",608,810,343,414,692,599,969,959
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),600,812,342,420,693,597,987,957
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),605,798,344,436,691,632,979,964
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),601,944,349,394,692,622,966,960
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",633,860,346,404,690,676,966,966
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),851,806,343,394,695,587,964,960
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),851,806,343,401,695,,964,960
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),606,804,343,394,686,,980,953
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),943,804,344,499,685,,969,952
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),614,807,342,404,681,,972,949
5750b9e3,2025-06-20,gcycle update (#2747),690,805,343,406,684,,970,955
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),1273,805,344,399,682,,967,955
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",614,806,344,673,,,970,952
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),603,798,344,502,684,,963,954
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),603,798,344,502,684,,963,954
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),605,807,344,491,684,,966,947
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",676,799,345,512,688,,961,950
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),676,799,345,512,688,,961,950
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",668,817,344,476,690,,966,949
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",668,1055,344,422,690,,966,949
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),783,1046,342,447,685,,968,940
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),783,1046,342,436,685,,968,940
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),1128,1051,343,451,683,,967,954
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),606,1048,343,430,689,,979,936
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),610,1054,344,425,683,,957,941
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),795,1051,345,530,684,,973,946
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),686,1052,343,484,683,,958,940
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),758,1049,345,540,687,,961,938
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),614,1046,345,425,686,,966,941
