Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),388,318,196,292,,213,454,306
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),377,317,198,300,,213,330,310
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),382,321,200,319,,214,408,306
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),476,320,197,274,,216,347,307
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),483,455,197,284,260,213,341,309
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),378,319,195,333,260,243,322,312
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),378,319,195,333,260,243,322,312
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),384,322,195,366,261,216,324,312
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),502,320,199,272,259,215,333,315
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),598,319,197,327,259,214,356,305
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),409,319,210,262,264,215,355,312
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),376,315,204,377,262,213,359,304
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),378,318,195,335,260,211,365,324
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",378,318,193,334,261,219,344,314
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),380,320,205,269,260,217,343,307
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),381,321,195,262,,2932,334,301
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),380,318,194,318,303,215,350,306
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",381,321,196,266,296,213,347,311
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),380,321,192,339,300,218,382,303
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),393,318,197,267,288,216,334,306
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),434,427,196,264,284,1400,315,301
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",394,440,244,393,287,233,319,306
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),474,316,194,267,294,217,319,301
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),474,316,194,265,294,,319,301
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),403,319,196,329,283,,325,304
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),871,321,197,355,285,,317,304
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),442,333,198,264,287,,330,310
5750b9e3,2025-06-20,gcycle update (#2747),567,318,194,314,285,,319,316
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),383,328,193,323,280,,323,318
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",409,326,197,287,,,325,310
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),385,325,197,277,284,,319,308
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),385,325,197,277,284,,319,308
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),392,329,196,267,284,,319,305
