Hash,orion,hera,gaeac6
688de8eb,,186,119
7e711129,193,188,122
d4bac232,193,188,122
118cff46,278,184,125
071b9f95,299,180,117
dc9cfba6,438,180,116
a180bbe4,,182,118
417a2cf1,192,181,126
61e54d9b,189,182,118
ce74044c,200,182,116
d820b67f,189,181,116
5e13aaf2,189,179,
e39a250c,189,190,
8b52797d,191,181,115
93d51aef,190,185,114
c5b3a3c8,193,188,
f9c10462,244,303,
0e960577,190,359,115
065def80,200,183,117
995c51d1,200,183,117
1f0ab432,198,181,116
8f8fddc8,389,181,119
24d8dfd4,251,183,117
5750b9e3,220,179,116
a9999828,,181,114
9193010a,211,183,116
43f2c3bd,204,186,115
f22b2e11,204,186,115
aebf9781,195,180,116
4cbe50f4,281,182,119
269e181a,281,182,119
68fd7faa,284,182,118
1c5a9f12,284,181,118
aba31a4e,274,185,115
b81282e5,274,185,115
5a297a6e,344,191,114
ff162f36,198,181,117
9e4778cd,208,180,117
4a566203,233,196,117
4f0111b2,201,182,115
c0d4de3c,409,181,115
7cc588ae,199,179,114
9b9a6304,203,180,116
4e75e7b4,201,188,115
69d03840,197,182,116
0d1af3e3,197,180,116
6ece76a2,198,185,118
c5f801e4,192,185,117
f7d8b0cd,194,186,116
a8c1628d,197,184,115
