Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),271,356,159,247,,207,252,248
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),271,355,161,252,,209,317,246
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),271,356,159,327,,215,261,252
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),273,357,160,249,,206,441,247
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),330,355,161,259,,207,265,241
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),276,356,158,246,202,207,247,250
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),270,361,158,213,202,207,258,247
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),270,361,158,213,202,207,258,247
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),509,684,287,470,370,385,450,451
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1072,673,291,464,370,379,460,437
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),820,674,286,472,371,375,453,449
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),535,670,293,475,371,379,446,441
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),503,671,293,468,374,379,489,438
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1259,668,284,470,369,380,457,452
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",504,674,285,472,373,780,651,441
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),504,680,285,466,368,378,446,450
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),504,677,284,463,,382,447,443
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),504,678,289,463,372,374,460,448
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",506,687,286,474,372,382,439,451
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),504,473,287,472,374,382,451,439
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),507,675,292,464,369,376,460,437
